time_point,subject,task,time_cat,trait,n,sum,phase
2,kibara,gaze,2,1,3,0,1
2,kibara,inference,2,1,12,10,1
6,kibara,pop,6,1,12,12,2
2,kibara,quant,2,1,12,9,1
6,kibara,reas,6,1,12,3,2
6,kibara,search,6,1,12,0,2
6,kibara,vfood,6,1,12,12,2
6,kio,attent,6,1,12,8,2
2,kio,cause,2,1,12,6,1
6,kio,comm,6,1,11,11,2
2,kio,delay,2,1,12,5,1
2,kio,gaze,2,1,7,0,1
2,kio,inference,2,1,12,6,1
6,kio,pop,6,1,12,5,2
2,kio,quant,2,1,12,6,1
6,kio,reas,6,1,12,1,2
6,kio,search,6,1,12,0,2
6,kio,vfood,6,1,12,12,2
6,kisha,attent,6,1,2,0,2
2,kisha,cause,2,1,12,8,1
2,kisha,delay,2,1,8,0,1
2,kisha,gaze,2,1,6,0,1
2,kisha,inference,2,1,12,7,1
6,kisha,pop,6,1,6,5,2
2,kisha,quant,2,1,12,5,1
6,kisha,reas,6,1,6,2,2
6,kisha,search,6,1,6,4,2
6,kumili,attent,6,1,12,10,2
2,kumili,cause,2,1,12,12,1
6,kumili,comm,6,1,12,10,2
2,kumili,delay,2,1,12,4,1
2,kumili,gaze,2,1,8,0,1
2,kumili,inference,2,1,12,12,1
6,kumili,pop,6,1,12,9,2
2,kumili,quant,2,1,12,11,1
6,kumili,reas,6,1,12,8,2
6,kumili,search,6,1,12,0,2
6,kumili,vfood,6,1,12,12,2
2,kuno,cause,2,1,12,12,1
6,kuno,comm,6,1,12,9,2
2,kuno,delay,2,1,10,9,1
2,kuno,gaze,2,1,8,0,1
2,kuno,inference,2,1,12,12,1
6,kuno,pop,6,1,12,8,2
2,kuno,quant,2,1,12,10,1
6,kuno,reas,6,1,12,8,2
6,kuno,vfood,6,1,12,12,2
6,lexi,attent,6,1,12,7,2
2,lexi,cause,2,1,12,12,1
6,lexi,comm,6,1,12,9,2
2,lexi,delay,2,1,12,6,1
2,lexi,gaze,2,1,8,3,1
2,lexi,inference,2,1,12,1,1
6,lexi,pop,6,1,12,9,2
2,lexi,quant,2,1,12,9,1
6,lexi,search,6,1,12,2,2
6,lexi,vfood,6,1,12,11,2
6,luiza,attent,6,1,12,8,2
2,luiza,cause,2,1,12,8,1
6,luiza,comm,6,1,12,12,2
2,luiza,delay,2,1,12,0,1
2,luiza,gaze,2,1,8,0,1
2,luiza,inference,2,1,12,8,1
6,luiza,pop,6,1,12,11,2
2,luiza,quant,2,1,12,8,1
6,luiza,search,6,1,12,0,2
6,luiza,vfood,6,1,12,10,2
6,maja,attent,6,1,12,11,2
2,maja,cause,2,1,2,1,1
2,maja,gaze,2,1,2,1,1
2,maja,inference,2,1,2,0,1
6,maja,pop,6,1,12,8,2
6,maja,reas,6,1,12,5,2
6,maja,search,6,1,12,0,2
6,makeni,attent,6,1,9,4,2
2,makeni,cause,2,1,12,6,1
6,makeni,comm,6,1,12,9,2
2,makeni,delay,2,1,12,5,1
2,makeni,gaze,2,1,6,0,1
2,makeni,inference,2,1,12,6,1
6,makeni,pop,6,1,12,7,2
2,makeni,quant,2,1,12,6,1
6,makeni,reas,6,1,12,6,2
6,makeni,search,6,1,12,0,2
6,makeni,vfood,6,1,9,9,2
2,natascha,cause,2,1,12,4,1
6,natascha,comm,6,1,12,10,2
2,natascha,gaze,2,1,6,0,1
2,natascha,inference,2,1,12,8,1
6,natascha,pop,6,1,12,11,2
2,natascha,quant,2,1,1,1,1
6,natascha,reas,6,1,12,0,2
6,natascha,vfood,6,1,12,10,2
6,ohini,attent,6,1,12,12,2
2,ohini,cause,2,1,12,6,1
6,ohini,comm,6,1,12,7,2
2,ohini,delay,2,1,12,0,1
2,ohini,gaze,2,1,8,0,1
2,ohini,inference,2,1,12,6,1
6,ohini,pop,6,1,12,7,2
2,ohini,quant,2,1,12,7,1
6,ohini,reas,6,1,12,6,2
6,ohini,search,6,1,12,0,2
6,ohini,vfood,6,1,12,12,2
6,padana,attent,6,1,12,7,2
2,padana,cause,2,1,12,11,1
6,padana,comm,6,1,12,6,2
2,padana,delay,2,1,12,1,1
2,padana,gaze,2,1,8,0,1
2,padana,inference,2,1,12,12,1
6,padana,pop,6,1,12,12,2
2,padana,quant,2,1,12,11,1
6,padana,search,6,1,12,0,2
6,padana,vfood,6,1,12,12,2
6,pini,attent,6,1,12,5,2
2,pini,cause,2,1,12,12,1
6,pini,comm,6,1,12,12,2
2,pini,delay,2,1,12,2,1
2,pini,gaze,2,1,8,0,1
2,pini,inference,2,1,12,11,1
6,pini,pop,6,1,12,12,2
2,pini,quant,2,1,12,11,1
6,pini,search,6,1,12,0,2
6,pini,vfood,6,1,12,12,2
6,raja,attent,6,1,12,6,2
6,raja,comm,6,1,12,9,2
2,raja,delay,2,1,3,3,1
2,raja,gaze,2,1,4,1,1
6,raja,pop,6,1,12,11,2
2,raja,quant,2,1,12,10,1
6,raja,reas,6,1,2,1,2
6,raja,search,6,1,7,0,2
6,raja,vfood,6,1,12,11,2
6,riet,attent,6,1,12,8,2
2,riet,cause,2,1,12,9,1
6,riet,comm,6,1,12,10,2
2,riet,delay,2,1,12,1,1
2,riet,gaze,2,1,8,6,1
2,riet,inference,2,1,12,7,1
6,riet,pop,6,1,12,11,2
2,riet,quant,2,1,12,9,1
6,riet,reas,6,1,12,8,2
6,riet,search,6,1,12,0,2
6,riet,vfood,6,1,12,10,2
2,robert,cause,2,1,12,5,1
2,robert,delay,2,1,12,10,1
2,robert,gaze,2,1,8,0,1
2,robert,inference,2,1,12,8,1
2,robert,quant,2,1,12,8,1
6,sandra,attent,6,1,12,6,2
2,sandra,cause,2,1,12,12,1
6,sandra,comm,6,1,12,6,2
2,sandra,delay,2,1,9,9,1
2,sandra,gaze,2,1,6,3,1
2,sandra,inference,2,1,12,12,1
6,sandra,pop,6,1,12,9,2
2,sandra,quant,2,1,12,11,1
6,sandra,reas,6,1,12,3,2
6,sandra,search,6,1,12,0,2
6,sandra,vfood,6,1,12,10,2
6,sari,comm,6,1,6,4,2
6,sari,pop,6,1,6,3,2
6,sari,reas,6,1,6,4,2
6,sari,search,6,1,5,3,2
6,sari,vfood,6,1,6,5,2
2,shanga,cause,2,1,12,9,1
2,shanga,delay,2,1,12,2,1
2,shanga,gaze,2,1,8,2,1
2,shanga,inference,2,1,12,6,1
2,shanga,quant,2,1,12,7,1
6,sumai,comm,6,1,12,10,2
6,sumai,pop,6,1,5,1,2
6,sumai,reas,6,1,7,4,2
6,sumai,vfood,6,1,12,10,2
6,swela,attent,6,1,12,6,2
2,swela,cause,2,1,12,6,1
6,swela,comm,6,1,12,10,2
2,swela,delay,2,1,12,0,1
2,swela,gaze,2,1,8,1,1
2,swela,inference,2,1,12,6,1
6,swela,pop,6,1,12,7,2
2,swela,quant,2,1,12,8,1
6,swela,reas,6,1,12,8,2
6,swela,search,6,1,12,1,2
6,swela,vfood,6,1,7,4,2
6,tai,attent,6,1,12,9,2
2,tai,cause,2,1,12,5,1
6,tai,comm,6,1,12,7,2
2,tai,delay,2,1,12,12,1
2,tai,gaze,2,1,8,4,1
2,tai,inference,2,1,12,5,1
6,tai,pop,6,1,12,7,2
2,tai,quant,2,1,12,11,1
6,tai,reas,6,1,12,8,2
6,tai,search,6,1,12,0,2
6,tai,vfood,6,1,12,12,2
6,tayo,attent,6,1,12,11,2
6,tayo,comm,6,1,12,7,2
6,tayo,pop,6,1,12,6,2
6,tayo,search,6,1,12,4,2
6,tayo,vfood,6,1,12,9,2
6,yaro,attent,6,1,12,9,2
2,yaro,cause,2,1,12,8,1
6,yaro,comm,6,1,12,7,2
2,yaro,delay,2,1,12,8,1
2,yaro,gaze,2,1,8,1,1
2,yaro,inference,2,1,12,4,1
6,yaro,pop,6,1,12,10,2
2,yaro,quant,2,1,12,9,1
6,yaro,search,6,1,12,0,2
6,yaro,vfood,6,1,12,11,2
2,yasa,cause,2,1,12,1,1
6,yasa,comm,6,1,12,5,2
2,yasa,delay,2,1,12,5,1
2,yasa,gaze,2,1,8,1,1
2,yasa,inference,2,1,12,12,1
6,yasa,pop,6,1,12,10,2
2,yasa,quant,2,1,12,10,1
6,yasa,reas,6,1,12,3,2
6,yasa,vfood,6,1,12,11,2
6,youma,attent,6,1,12,6,2
2,youma,cause,2,1,12,9,1
6,youma,comm,6,1,12,8,2
2,youma,delay,2,1,12,1,1
2,youma,gaze,2,1,8,0,1
2,youma,inference,2,1,12,6,1
6,youma,pop,6,1,12,6,2
2,youma,quant,2,1,12,6,1
6,youma,reas,6,1,12,5,2
6,youma,search,6,1,12,8,2
6,zira,attent,6,1,12,5,2
2,zira,cause,2,1,12,11,1
6,zira,comm,6,1,12,12,2
2,zira,delay,2,1,12,7,1
2,zira,gaze,2,1,8,3,1
2,zira,inference,2,1,12,9,1
6,zira,pop,6,1,12,11,2
2,zira,quant,2,1,12,6,1
6,zira,reas,6,1,12,4,2
6,zira,search,6,1,12,0,2
6,zira,vfood,6,1,12,10,2
3,abeeku,cause,3,1,8,3,1
7,abeeku,comm,7,1,6,4,2
3,abeeku,delay,3,1,3,2,1
3,abeeku,gaze,3,1,6,0,1
3,abeeku,inference,3,1,7,3,1
7,abeeku,pop,7,1,1,0,2
3,abeeku,quant,3,1,12,8,1
7,abeeku,reas,7,1,1,1,2
7,abeeku,search,7,1,5,1,2
7,alex,attent,7,1,1,0,2
3,alex,cause,3,1,12,11,1
7,alex,comm,7,1,1,1,2
3,alex,delay,3,1,12,10,1
3,alex,gaze,3,1,4,0,1
3,alex,inference,3,1,12,12,1
3,alex,quant,3,1,12,9,1
7,alex,reas,7,1,12,7,2
7,amira,attent,7,1,8,5,2
7,amira,comm,7,1,12,11,2
7,amira,pop,7,1,12,5,2
7,amira,search,7,1,8,7,2
7,amira,vfood,7,1,12,11,2
7,azibo,attent,7,1,12,11,2
3,azibo,cause,3,1,12,9,1
7,azibo,comm,7,1,12,7,2
3,azibo,delay,3,1,12,0,1
3,azibo,gaze,3,1,8,1,1
3,azibo,inference,3,1,12,1,1
7,azibo,pop,7,1,7,4,2
3,azibo,quant,3,1,12,8,1
7,azibo,reas,7,1,6,3,2
7,azibo,search,7,1,12,1,2
7,azibo,vfood,7,1,12,10,2
3,bambari,cause,3,1,12,5,1
3,bambari,gaze,3,1,6,0,1
3,bambari,inference,3,1,12,5,1
3,bambari,quant,3,1,1,0,1
7,bimbo,attent,7,1,12,8,2
3,bimbo,cause,3,1,12,12,1
7,bimbo,comm,7,1,12,11,2
3,bimbo,delay,3,1,12,12,1
3,bimbo,gaze,3,1,8,0,1
3,bimbo,inference,3,1,12,9,1
7,bimbo,pop,7,1,12,11,2
3,bimbo,quant,3,1,12,4,1
7,bimbo,reas,7,1,12,7,2
7,bimbo,search,7,1,2,0,2
7,bimbo,vfood,7,1,12,10,2
3,corrie,cause,3,1,12,6,1
7,corrie,comm,7,1,12,9,2
3,corrie,delay,3,1,12,3,1
3,corrie,gaze,3,1,8,0,1
3,corrie,inference,3,1,12,6,1
7,corrie,pop,7,1,12,8,2
3,corrie,quant,3,1,12,9,1
7,corrie,reas,7,1,12,4,2
7,corrie,vfood,7,1,12,8,2
3,daza,cause,3,1,12,12,1
7,daza,comm,7,1,5,0,2
3,daza,delay,3,1,12,1,1
3,daza,gaze,3,1,8,0,1
3,daza,inference,3,1,12,4,1
7,daza,pop,7,1,12,6,2
3,daza,quant,3,1,12,5,1
7,daza,reas,7,1,6,2,2
7,daza,search,7,1,12,4,2
7,daza,vfood,7,1,12,12,2
7,diara,attent,7,1,12,8,2
3,diara,cause,3,1,12,10,1
7,diara,comm,7,1,12,10,2
3,diara,delay,3,1,12,6,1
3,diara,gaze,3,1,8,1,1
3,diara,inference,3,1,12,5,1
7,diara,pop,7,1,6,6,2
3,diara,quant,3,1,12,6,1
7,diara,reas,7,1,6,2,2
7,diara,search,7,1,12,0,2
7,diara,vfood,7,1,12,12,2
7,dokana,attent,7,1,12,7,2
3,dokana,cause,3,1,12,12,1
7,dokana,comm,7,1,12,10,2
3,dokana,delay,3,1,12,12,1
3,dokana,gaze,3,1,8,0,1
3,dokana,inference,3,1,12,10,1
7,dokana,pop,7,1,12,12,2
3,dokana,quant,3,1,12,11,1
7,dokana,reas,7,1,12,3,2
7,dokana,search,7,1,12,4,2
7,dokana,vfood,7,1,12,11,2
3,dorien,cause,3,1,12,6,1
3,dorien,delay,3,1,12,1,1
3,dorien,gaze,3,1,8,0,1
3,dorien,inference,3,1,12,7,1
3,dorien,quant,3,1,12,12,1
7,fraukje,attent,7,1,12,6,2
3,fraukje,cause,3,1,12,12,1
7,fraukje,comm,7,1,12,11,2
3,fraukje,delay,3,1,12,8,1
3,fraukje,gaze,3,1,8,0,1
3,fraukje,inference,3,1,12,12,1
7,fraukje,pop,7,1,12,9,2
3,fraukje,quant,3,1,12,9,1
7,fraukje,reas,7,1,12,8,2
7,fraukje,search,7,1,12,0,2
7,fraukje,vfood,7,1,12,11,2
7,frederike,attent,7,1,5,1,2
3,frederike,cause,3,1,12,11,1
7,frederike,comm,7,1,8,7,2
3,frederike,delay,3,1,12,0,1
3,frederike,gaze,3,1,8,0,1
3,frederike,inference,3,1,12,5,1
7,frederike,pop,7,1,6,6,2
3,frederike,quant,3,1,12,6,1
7,frederike,reas,7,1,12,8,2
7,frederike,search,7,1,12,0,2
7,frederike,vfood,7,1,6,6,2
7,frodo,attent,7,1,12,7,2
3,frodo,cause,3,1,12,10,1
7,frodo,comm,7,1,12,11,2
3,frodo,delay,3,1,12,11,1
3,frodo,gaze,3,1,8,0,1
3,frodo,inference,3,1,12,7,1
7,frodo,pop,7,1,12,12,2
3,frodo,quant,3,1,12,11,1
7,frodo,reas,7,1,12,7,2
7,frodo,search,7,1,12,0,2
7,frodo,vfood,7,1,12,12,2
7,hope,attent,7,1,12,6,2
3,hope,cause,3,1,12,9,1
7,hope,comm,7,1,12,11,2
3,hope,delay,3,1,12,6,1
3,hope,gaze,3,1,8,1,1
3,hope,inference,3,1,12,8,1
7,hope,pop,7,1,12,12,2
3,hope,quant,3,1,12,11,1
7,hope,reas,7,1,12,4,2
7,hope,search,7,1,12,0,2
7,hope,vfood,7,1,12,7,2
7,jasongo,attent,7,1,12,5,2
7,jasongo,comm,7,1,12,11,2
7,jasongo,pop,7,1,12,6,2
7,jasongo,search,7,1,12,1,2
7,jasongo,vfood,7,1,12,12,2
3,jeudi,cause,3,1,12,9,1
7,jeudi,comm,7,1,12,12,2
3,jeudi,delay,3,1,12,4,1
3,jeudi,gaze,3,1,8,0,1
3,jeudi,inference,3,1,12,6,1
7,jeudi,pop,7,1,8,6,2
3,jeudi,quant,3,1,12,7,1
7,jeudi,reas,7,1,7,3,2
7,jeudi,vfood,7,1,12,11,2
7,joey,comm,7,1,3,1,2
7,joey,pop,7,1,6,3,2
7,kasai,attent,7,1,12,9,2
7,kasai,comm,7,1,12,10,2
3,kasai,delay,3,1,12,7,1
3,kasai,gaze,3,1,4,0,1
7,kasai,pop,7,1,12,10,2
3,kasai,quant,3,1,12,9,1
7,kasai,search,7,1,12,0,2
7,kasai,vfood,7,1,12,12,2
7,kianga,attent,7,1,12,6,2
3,kianga,cause,3,1,12,6,1
7,kianga,comm,7,1,12,8,2
3,kianga,delay,3,1,12,0,1
3,kianga,gaze,3,1,8,1,1
3,kianga,inference,3,1,12,6,1
7,kianga,pop,7,1,12,7,2
3,kianga,quant,3,1,12,8,1
7,kianga,reas,7,1,12,5,2
7,kianga,search,7,1,12,0,2
7,kianga,vfood,7,1,12,11,2
7,kibara,attent,7,1,12,10,2
3,kibara,cause,3,1,12,11,1
7,kibara,comm,7,1,12,3,2
3,kibara,delay,3,1,12,4,1
3,kibara,gaze,3,1,7,1,1
3,kibara,inference,3,1,12,10,1
7,kibara,pop,7,1,12,12,2
3,kibara,quant,3,1,12,11,1
7,kibara,reas,7,1,12,6,2
7,kibara,search,7,1,12,0,2
7,kibara,vfood,7,1,12,12,2
7,kio,attent,7,1,12,10,2
3,kio,cause,3,1,12,6,1
7,kio,comm,7,1,12,12,2
3,kio,delay,3,1,12,4,1
3,kio,gaze,3,1,8,0,1
3,kio,inference,3,1,12,6,1
7,kio,pop,7,1,12,7,2
3,kio,quant,3,1,12,6,1
7,kio,reas,7,1,4,1,2
7,kio,search,7,1,12,0,2
7,kio,vfood,7,1,12,12,2
3,kisha,cause,3,1,12,6,1
7,kisha,comm,7,1,5,2,2
3,kisha,delay,3,1,12,0,1
3,kisha,gaze,3,1,8,0,1
3,kisha,inference,3,1,12,6,1
7,kisha,pop,7,1,8,5,2
3,kisha,quant,3,1,12,9,1
7,kisha,reas,7,1,6,2,2
7,kisha,search,7,1,11,5,2
7,kisha,vfood,7,1,12,10,2
7,kumili,attent,7,1,12,10,2
3,kumili,cause,3,1,12,12,1
7,kumili,comm,7,1,12,8,2
3,kumili,delay,3,1,12,2,1
3,kumili,gaze,3,1,7,0,1
3,kumili,inference,3,1,12,10,1
7,kumili,pop,7,1,6,4,2
3,kumili,quant,3,1,12,10,1
7,kumili,reas,7,1,12,4,2
7,kumili,search,7,1,12,0,2
7,kumili,vfood,7,1,12,12,2
7,kuno,attent,7,1,8,7,2
3,kuno,cause,3,1,12,12,1
7,kuno,comm,7,1,12,9,2
3,kuno,delay,3,1,12,12,1
3,kuno,gaze,3,1,8,1,1
3,kuno,inference,3,1,12,12,1
7,kuno,pop,7,1,12,9,2
3,kuno,quant,3,1,12,7,1
7,kuno,search,7,1,9,2,2
7,kuno,vfood,7,1,12,12,2
7,lexi,attent,7,1,12,9,2
3,lexi,cause,3,1,12,12,1
7,lexi,comm,7,1,12,12,2
3,lexi,delay,3,1,12,3,1
3,lexi,gaze,3,1,8,0,1
3,lexi,inference,3,1,12,0,1
7,lexi,pop,7,1,12,10,2
3,lexi,quant,3,1,12,10,1
7,lexi,search,7,1,12,0,2
7,lexi,vfood,7,1,12,12,2
7,luiza,attent,7,1,12,8,2
7,luiza,comm,7,1,12,11,2
7,luiza,pop,7,1,12,12,2
7,luiza,search,7,1,12,1,2
7,luiza,vfood,7,1,12,12,2
7,maja,attent,7,1,12,12,2
3,maja,cause,3,1,12,4,1
7,maja,comm,7,1,12,7,2
3,maja,delay,3,1,12,1,1
3,maja,gaze,3,1,8,7,1
3,maja,inference,3,1,12,7,1
7,maja,pop,7,1,12,9,2
3,maja,quant,3,1,12,6,1
7,maja,reas,7,1,12,7,2
7,maja,search,7,1,12,0,2
7,maja,vfood,7,1,12,11,2
3,makeni,cause,3,1,12,6,1
3,makeni,delay,3,1,12,1,1
3,makeni,gaze,3,1,8,0,1
3,makeni,inference,3,1,12,6,1
3,makeni,quant,3,1,12,6,1
7,natascha,attent,7,1,12,10,2
3,natascha,cause,3,1,12,4,1
7,natascha,comm,7,1,12,9,2
3,natascha,gaze,3,1,6,0,1
3,natascha,inference,3,1,12,9,1
7,natascha,pop,7,1,12,12,2
3,natascha,quant,3,1,1,0,1
7,natascha,reas,7,1,5,0,2
7,natascha,vfood,7,1,12,11,2
7,ohini,attent,7,1,12,12,2
3,ohini,cause,3,1,12,6,1
7,ohini,comm,7,1,12,10,2
3,ohini,delay,3,1,12,0,1
3,ohini,gaze,3,1,8,0,1
3,ohini,inference,3,1,12,6,1
7,ohini,pop,7,1,12,6,2
3,ohini,quant,3,1,12,9,1
7,ohini,reas,7,1,12,6,2
7,ohini,search,7,1,12,0,2
7,ohini,vfood,7,1,12,11,2
7,padana,attent,7,1,12,10,2
3,padana,cause,3,1,12,12,1
7,padana,comm,7,1,12,7,2
3,padana,delay,3,1,12,1,1
3,padana,gaze,3,1,8,0,1
3,padana,inference,3,1,12,10,1
7,padana,pop,7,1,12,12,2
3,padana,quant,3,1,12,10,1
7,padana,vfood,7,1,12,12,2
7,pini,attent,7,1,12,6,2
3,pini,cause,3,1,12,12,1
7,pini,comm,7,1,5,4,2
3,pini,delay,3,1,12,7,1
3,pini,gaze,3,1,8,0,1
3,pini,inference,3,1,12,12,1
7,pini,pop,7,1,12,12,2
3,pini,quant,3,1,12,11,1
7,pini,vfood,7,1,12,11,2
7,raja,attent,7,1,6,2,2
7,raja,comm,7,1,12,9,2
3,raja,gaze,3,1,4,0,1
7,raja,pop,7,1,6,5,2
3,raja,quant,3,1,6,3,1
7,raja,reas,7,1,6,2,2
7,raja,search,7,1,12,0,2
7,raja,vfood,7,1,12,12,2
7,riet,attent,7,1,12,9,2
3,riet,cause,3,1,12,10,1
7,riet,comm,7,1,12,11,2
3,riet,delay,3,1,12,2,1
3,riet,gaze,3,1,8,7,1
3,riet,inference,3,1,12,6,1
7,riet,pop,7,1,11,11,2
3,riet,quant,3,1,12,8,1
7,riet,reas,7,1,5,2,2
7,riet,search,7,1,9,1,2
7,riet,vfood,7,1,12,11,2
3,robert,cause,3,1,12,5,1
3,robert,delay,3,1,12,9,1
3,robert,gaze,3,1,8,1,1
3,robert,inference,3,1,12,7,1
3,robert,quant,3,1,12,10,1
7,sandra,attent,7,1,12,7,2
3,sandra,cause,3,1,12,12,1
7,sandra,comm,7,1,12,7,2
3,sandra,delay,3,1,3,3,1
3,sandra,gaze,3,1,6,0,1
3,sandra,inference,3,1,12,12,1
7,sandra,pop,7,1,12,12,2
3,sandra,quant,3,1,12,12,1
7,sandra,reas,7,1,12,4,2
7,sandra,search,7,1,12,0,2
7,sandra,vfood,7,1,12,12,2
7,sari,attent,7,1,12,10,2
7,sari,comm,7,1,6,5,2
7,sari,pop,7,1,8,5,2
7,sari,reas,7,1,4,2,2
7,sari,search,7,1,12,2,2
7,sari,vfood,7,1,6,6,2
7,shanga,attent,7,1,4,4,2
3,shanga,cause,3,1,12,11,1
3,shanga,delay,3,1,12,1,1
3,shanga,gaze,3,1,8,0,1
3,shanga,inference,3,1,12,6,1
3,shanga,quant,3,1,12,9,1
7,shanga,search,7,1,6,1,2
7,sumai,attent,7,1,12,7,2
7,sumai,comm,7,1,12,9,2
7,sumai,pop,7,1,12,8,2
7,sumai,search,7,1,12,11,2
7,sumai,vfood,7,1,12,10,2
7,swela,attent,7,1,12,7,2
3,swela,cause,3,1,12,9,1
7,swela,comm,7,1,12,9,2
3,swela,delay,3,1,12,0,1
3,swela,gaze,3,1,8,1,1
3,swela,inference,3,1,12,5,1
7,swela,pop,7,1,12,7,2
3,swela,quant,3,1,12,10,1
7,swela,reas,7,1,12,5,2
7,swela,search,7,1,12,0,2
7,swela,vfood,7,1,12,10,2
7,tai,attent,7,1,12,7,2
3,tai,cause,3,1,12,8,1
7,tai,comm,7,1,12,7,2
3,tai,delay,3,1,12,11,1
3,tai,gaze,3,1,8,1,1
3,tai,inference,3,1,12,5,1
7,tai,pop,7,1,12,11,2
3,tai,quant,3,1,12,11,1
7,tai,reas,7,1,12,7,2
7,tai,search,7,1,12,0,2
7,tai,vfood,7,1,12,12,2
7,tayo,attent,7,1,12,12,2
7,tayo,comm,7,1,8,6,2
7,tayo,pop,7,1,12,6,2
7,tayo,search,7,1,12,4,2
7,tayo,vfood,7,1,12,11,2
7,yaro,attent,7,1,12,10,2
3,yaro,cause,3,1,12,9,1
7,yaro,comm,7,1,12,9,2
3,yaro,delay,3,1,12,4,1
3,yaro,gaze,3,1,8,0,1
3,yaro,inference,3,1,12,8,1
7,yaro,pop,7,1,12,12,2
3,yaro,quant,3,1,12,11,1
7,yaro,search,7,1,12,0,2
7,yaro,vfood,7,1,12,12,2
7,yasa,attent,7,1,12,9,2
3,yasa,cause,3,1,12,1,1
7,yasa,comm,7,1,12,5,2
3,yasa,delay,3,1,12,10,1
3,yasa,gaze,3,1,8,1,1
3,yasa,inference,3,1,12,12,1
7,yasa,pop,7,1,12,12,2
3,yasa,quant,3,1,12,10,1
7,yasa,search,7,1,12,0,2
7,yasa,vfood,7,1,12,11,2
7,youma,attent,7,1,12,6,2
3,youma,cause,3,1,12,6,1
7,youma,comm,7,1,12,6,2
3,youma,delay,3,1,12,8,1
3,youma,gaze,3,1,8,1,1
3,youma,inference,3,1,12,7,1
7,youma,pop,7,1,12,6,2
3,youma,quant,3,1,12,6,1
7,youma,reas,7,1,12,6,2
7,youma,search,7,1,12,6,2
7,youma,vfood,7,1,6,3,2
7,zira,attent,7,1,12,5,2
3,zira,cause,3,1,12,12,1
7,zira,comm,7,1,12,11,2
3,zira,delay,3,1,12,7,1
3,zira,gaze,3,1,8,4,1
3,zira,inference,3,1,12,9,1
7,zira,pop,7,1,12,12,2
3,zira,quant,3,1,12,8,1
7,zira,reas,7,1,12,6,2
7,zira,search,7,1,12,0,2
7,zira,vfood,7,1,12,10,2
8,abeeku,attent,8,1,12,6,2
4,abeeku,cause,4,1,12,8,1
8,abeeku,comm,8,1,11,7,2
4,abeeku,delay,4,1,2,2,1
4,abeeku,gaze,4,1,8,0,1
4,abeeku,inference,4,1,12,2,1
4,abeeku,quant,4,1,12,12,1
8,abeeku,reas,8,1,12,4,2
8,abeeku,search,8,1,12,0,2
8,abeeku,vfood,8,1,12,12,2
8,alex,attent,8,1,1,1,2
4,alex,cause,4,1,12,12,1
8,alex,comm,8,1,12,11,2
4,alex,delay,4,1,12,7,1
4,alex,gaze,4,1,8,0,1
4,alex,inference,4,1,12,12,1
8,alex,pop,8,1,12,10,2
4,alex,quant,4,1,12,7,1
8,alex,reas,8,1,12,2,2
8,alex,search,8,1,12,0,2
8,alex,vfood,8,1,12,12,2
8,amira,attent,8,1,12,11,2
8,amira,comm,8,1,12,10,2
8,amira,search,8,1,12,12,2
8,amira,vfood,8,1,12,7,2
4,azibo,cause,4,1,12,9,1
4,azibo,delay,4,1,12,0,1
4,azibo,gaze,4,1,8,0,1
4,azibo,inference,4,1,12,1,1
4,azibo,quant,4,1,12,6,1
4,bambari,cause,4,1,3,2,1
4,bambari,gaze,4,1,4,1,1
4,bambari,inference,4,1,3,1,1
4,bambari,quant,4,1,1,1,1
8,bimbo,attent,8,1,12,6,2
8,bimbo,comm,8,1,12,11,2
8,bimbo,pop,8,1,12,12,2
8,bimbo,reas,8,1,12,4,2
8,bimbo,search,8,1,12,2,2
8,bimbo,vfood,8,1,12,12,2
8,corrie,attent,8,1,12,9,2
4,corrie,cause,4,1,12,6,1
8,corrie,comm,8,1,12,6,2
4,corrie,delay,4,1,12,3,1
4,corrie,gaze,4,1,8,0,1
4,corrie,inference,4,1,12,6,1
4,corrie,quant,4,1,12,6,1
8,corrie,search,8,1,12,3,2
8,corrie,vfood,8,1,12,12,2
8,daza,attent,8,1,12,4,2
4,daza,cause,4,1,12,11,1
8,daza,comm,8,1,12,2,2
4,daza,delay,4,1,12,1,1
4,daza,gaze,4,1,7,0,1
4,daza,inference,4,1,12,5,1
8,daza,pop,8,1,12,8,2
4,daza,quant,4,1,12,9,1
8,daza,reas,8,1,12,8,2
8,daza,search,8,1,12,2,2
8,daza,vfood,8,1,12,12,2
8,diara,attent,8,1,12,5,2
4,diara,cause,4,1,12,11,1
8,diara,comm,8,1,12,11,2
4,diara,delay,4,1,12,9,1
4,diara,gaze,4,1,8,0,1
4,diara,inference,4,1,12,7,1
8,diara,pop,8,1,12,11,2
4,diara,quant,4,1,12,6,1
8,diara,reas,8,1,12,7,2
8,diara,search,8,1,12,0,2
8,diara,vfood,8,1,12,12,2
8,dokana,attent,8,1,12,9,2
4,dokana,cause,4,1,12,12,1
8,dokana,comm,8,1,12,12,2
4,dokana,delay,4,1,12,12,1
4,dokana,gaze,4,1,8,1,1
4,dokana,inference,4,1,12,9,1
8,dokana,pop,8,1,12,11,2
4,dokana,quant,4,1,12,11,1
8,dokana,reas,8,1,12,7,2
8,dokana,search,8,1,12,0,2
8,dokana,vfood,8,1,12,12,2
4,dorien,cause,4,1,12,5,1
4,dorien,delay,4,1,12,6,1
4,dorien,gaze,4,1,8,0,1
4,dorien,inference,4,1,12,8,1
